partition_id,book,genre,start_token,text,word_count
TheWonderfulWizardOfOz_partition_cm,TheWonderfulWizardOfOz,fantasy,13934,"can. We will bring the little girl with us, but if you should fall asleep you are too big to be carried.” So the Lion aroused himself and bounded forward as fast as he could go. In a moment he was out of sight. “Let us make a chair with our hands and carry her,” said the Scarecrow. So they picked up Toto and put the dog in Dorothy’s lap, and then they made a chair with their hands for the seat and their arms for the arms and carried the sleeping girl between them through the flowers. On and",100
TheWonderfulWizardOfOz_partition_cn,TheWonderfulWizardOfOz,fantasy,32717,"there now, for all we know. But the people remembered him lovingly, and said to one another: “Oz was always our friend. When he was here he built for us this beautiful Emerald City, and now he is gone he has left the Wise Scarecrow to rule over us.” Still, for many days they grieved over the loss of the Wonderful Wizard, and would not be comforted. Chapter XVIII Away to the South Dorothy wept bitterly at the passing of her hope to get home to Kansas again; but when she thought it all over she was glad she had",100
TheWonderfulWizardOfOz_partition_co,TheWonderfulWizardOfOz,fantasy,25928,"of the travelers made the Winkies a pretty speech in return, and all shook hands with them until their arms ached. Dorothy went to the Witch’s cupboard to fill her basket with food for the journey, and there she saw the Golden Cap. She tried it on her own head and found that it fitted her exactly. She did not know anything about the charm of the Golden Cap, but she saw that it was pretty, so she made up her mind to wear it and carry her sunbonnet in the basket. Then, being prepared for the journey, they all",100
TheWonderfulWizardOfOz_partition_cp,TheWonderfulWizardOfOz,fantasy,30071,"not thought I was more powerful than they themselves, they would surely have destroyed me. As it was, I lived in deadly fear of them for many years; so you can imagine how pleased I was when I heard your house had fallen on the Wicked Witch of the East. When you came to me, I was willing to promise anything if you would only do away with the other Witch; but, now that you have melted her, I am ashamed to say that I cannot keep my promises.” “I think you are a very bad man,” said Dorothy. “Oh,",100
TheWonderfulWizardOfOz_partition_cq,TheWonderfulWizardOfOz,fantasy,9363,"slapped the Lion upon his nose as hard as she could, while she cried out: “Don’t you dare to bite Toto! You ought to be ashamed of yourself, a big beast like you, to bite a poor little dog!” “I didn’t bite him,” said the Lion, as he rubbed his nose with his paw where Dorothy had hit it. “No, but you tried to,” she retorted. “You are nothing but a big coward.” “I know it,” said the Lion, hanging his head in shame. “I’ve always known it. But how can I help it?” “I don’t know, I’m sure. To",100
TheWonderfulWizardOfOz_partition_cr,TheWonderfulWizardOfOz,fantasy,17359,"and I have the only key that will unlock them.” He opened the big box, and Dorothy saw that it was filled with spectacles of every size and shape. All of them had green glasses in them. The Guardian of the Gates found a pair that would just fit Dorothy and put them over her eyes. There were two golden bands fastened to them that passed around the back of her head, where they were locked together by a little key that was at the end of a chain the Guardian of the Gates wore around his neck. When they",100
TheWonderfulWizardOfOz_partition_cs,TheWonderfulWizardOfOz,fantasy,9150,"there once, when I was a boy, and he said it was a long journey through a dangerous country, although nearer to the city where Oz dwells the country is beautiful. But I am not afraid so long as I have my oil-can, and nothing can hurt the Scarecrow, while you bear upon your forehead the mark of the Good Witch’s kiss, and that will protect you from harm.” “But Toto!” said the girl anxiously. “What will protect him?” “We must protect him ourselves if he is in danger,” replied the Tin Woodman. Just as he spoke there came from",100
TheWonderfulWizardOfOz_partition_ct,TheWonderfulWizardOfOz,fantasy,16162,"“Oh, yes,” said the girl, “and he is a great coward, too. He will be more afraid of you than you are of him.” “Well,” said the woman, after thinking it over and taking another peep at the Lion, “if that is the case you may come in, and I will give you some supper and a place to sleep.” So they all entered the house, where there were, besides the woman, two children and a man. The man had hurt his leg, and was lying on the couch in a corner. They seemed greatly surprised to see so strange",100
TheWonderfulWizardOfOz_partition_cu,TheWonderfulWizardOfOz,fantasy,36789,"and bears and wolves and foxes and all the others in the natural history, and for a moment Dorothy was afraid. But the Lion explained that the animals were holding a meeting, and he judged by their snarling and growling that they were in great trouble. As he spoke several of the beasts caught sight of him, and at once the great assemblage hushed as if by magic. The biggest of the tigers came up to the Lion and bowed, saying: “Welcome, O King of Beasts! You have come in good time to fight our enemy and bring peace to",100
TheWonderfulWizardOfOz_partition_cv,TheWonderfulWizardOfOz,fantasy,35322,"sheep and horses and pigs and chickens, all made of china, were standing about in groups. But the strangest of all were the people who lived in this queer country. There were milkmaids and shepherdesses, with brightly colored bodices and golden spots all over their gowns; and princesses with most gorgeous frocks of silver and gold and purple; and shepherds dressed in knee breeches with pink and yellow and blue stripes down them, and golden buckles on their shoes; and princes with jeweled crowns upon their heads, wearing ermine robes and satin doublets; and funny clowns in ruffled gowns, with",100
TheWonderfulWizardOfOz_partition_cw,TheWonderfulWizardOfOz,fantasy,17219,"the Scarecrow; “it is important. And we have been told that Oz is a good Wizard.” “So he is,” said the green man, “and he rules the Emerald City wisely and well. But to those who are not honest, or who approach him from curiosity, he is most terrible, and few have ever dared ask to see his face. I am the Guardian of the Gates, and since you demand to see the Great Oz I must take you to his Palace. But first you must put on the spectacles.” “Why?” asked Dorothy. “Because if you did not wear spectacles",100
TheWonderfulWizardOfOz_partition_cx,TheWonderfulWizardOfOz,fantasy,38311,"admitted at once. Chapter XXIII Glinda The Good Witch Grants Dorothy’s Wish Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed her face and combed her hair, and the Lion shook the dust out of his mane, and the Scarecrow patted himself into his best shape, and the Woodman polished his tin and oiled his joints. When they were all quite presentable they followed the soldier girl into a big room where the Witch Glinda sat upon a throne of rubies. She was both beautiful and young to their eyes.",100
TheWonderfulWizardOfOz_partition_cy,TheWonderfulWizardOfOz,fantasy,28077,"little room and locked the spectacles from the great box on all their eyes, just as he had done before. Afterward they passed on through the gate into the Emerald City. When the people heard from the Guardian of the Gates that Dorothy had melted the Wicked Witch of the West, they all gathered around the travelers and followed them in a great crowd to the Palace of Oz. The soldier with the green whiskers was still on guard before the door, but he let them in at once, and they were again met by the beautiful green girl, who",100
TheWonderfulWizardOfOz_partition_cz,TheWonderfulWizardOfOz,fantasy,38242,"“Why have you come to the South Country?” “To see the Good Witch who rules here,” she answered. “Will you take me to her?” “Let me have your name, and I will ask Glinda if she will receive you.” They told who they were, and the girl soldier went into the Castle. After a few moments she came back to say that Dorothy and the others were to be admitted at once. Chapter XXIII Glinda The Good Witch Grants Dorothy’s Wish Before they went to see Glinda, however, they were taken to a room of the Castle, where Dorothy washed",100
TheWonderfulWizardOfOz_partition_da,TheWonderfulWizardOfOz,fantasy,26175,"fields. They kept on walking, however, and at night the moon came out and shone brightly. So they lay down among the sweet smelling yellow flowers and slept soundly until morning—all but the Scarecrow and the Tin Woodman. The next morning the sun was behind a cloud, but they started on, as if they were quite sure which way they were going. “If we walk far enough,” said Dorothy, “I am sure we shall sometime come to some place.” But day by day passed away, and they still saw nothing before them but the scarlet fields. The Scarecrow began to",100
TheWonderfulWizardOfOz_partition_db,TheWonderfulWizardOfOz,fantasy,23723,"drive. But as she opened the gate the Lion gave a loud roar and bounded at her so fiercely that the Witch was afraid, and ran out and shut the gate again. “If I cannot harness you,” said the Witch to the Lion, speaking through the bars of the gate, “I can starve you. You shall have nothing to eat until you do as I wish.” So after that she took no food to the imprisoned Lion; but every day she came to the gate at noon and asked, “Are you ready to be harnessed like a horse?” And the",100
TheWonderfulWizardOfOz_partition_dc,TheWonderfulWizardOfOz,fantasy,14373,"knew it was wrong for the Wildcat to try to kill such a pretty, harmless creature. So the Woodman raised his axe, and as the Wildcat ran by he gave it a quick blow that cut the beast’s head clean off from its body, and it rolled over at his feet in two pieces. The field mouse, now that it was freed from its enemy, stopped short; and coming slowly up to the Woodman it said, in a squeaky little voice: “Oh, thank you! Thank you ever so much for saving my life.” “Don’t speak of it, I beg of",100
TheWonderfulWizardOfOz_partition_dd,TheWonderfulWizardOfOz,fantasy,9065,"there came a deep growl from some wild animal hidden among the trees. These sounds made the little girl’s heart beat fast, for she did not know what made them; but Toto knew, and he walked close to Dorothy’s side, and did not even bark in return. “How long will it be,” the child asked of the Tin Woodman, “before we are out of the forest?” “I cannot tell,” was the answer, “for I have never been to the Emerald City. But my father went there once, when I was a boy, and he said it was a long journey",100
TheWonderfulWizardOfOz_partition_de,TheWonderfulWizardOfOz,fantasy,33392,"flew away through the window, followed by all his band. Dorothy was ready to cry with disappointment. “I have wasted the charm of the Golden Cap to no purpose,” she said, “for the Winged Monkeys cannot help me.” “It is certainly too bad!” said the tender-hearted Woodman. The Scarecrow was thinking again, and his head bulged out so horribly that Dorothy feared it would burst. “Let us call in the soldier with the green whiskers,” he said, “and ask his advice.” So the soldier was summoned and entered the Throne Room timidly, for while Oz was alive he never was",100
TheWonderfulWizardOfOz_partition_df,TheWonderfulWizardOfOz,fantasy,32343,"word to his people that he was going to make a visit to a great brother Wizard who lived in the clouds. The news spread rapidly throughout the city and everyone came to see the wonderful sight. Oz ordered the balloon carried out in front of the Palace, and the people gazed upon it with much curiosity. The Tin Woodman had chopped a big pile of wood, and now he made a fire of it, and Oz held the bottom of the balloon over the fire so that the hot air that arose from it would be caught in the",100
TheWonderfulWizardOfOz_partition_dg,TheWonderfulWizardOfOz,fantasy,5957,"when the farmer made my head, one of the first things he did was to paint my ears, so that I heard what was going on. There was another Munchkin with him, and the first thing I heard was the farmer saying, ‘How do you like those ears?’ “‘They aren’t straight,’” answered the other. “‘Never mind,’” said the farmer. “‘They are ears just the same,’” which was true enough. “‘Now I’ll make the eyes,’” said the farmer. So he painted my right eye, and as soon as it was finished I found myself looking at him and at everything around",100
TheWonderfulWizardOfOz_partition_dh,TheWonderfulWizardOfOz,fantasy,3087,"kind-hearted Munchkins, for they immediately took out their handkerchiefs and began to weep also. As for the little old woman, she took off her cap and balanced the point on the end of her nose, while she counted “One, two, three” in a solemn voice. At once the cap changed to a slate, on which was written in big, white chalk marks: “LET DOROTHY GO TO THE CITY OF EMERALDS” The little old woman took the slate from her nose, and having read the words on it, asked, “Is your name Dorothy, my dear?” “Yes,” answered the child, looking up",100
TheWonderfulWizardOfOz_partition_di,TheWonderfulWizardOfOz,fantasy,7185,"They turned and walked through the forest a few steps, when Dorothy discovered something shining in a ray of sunshine that fell between the trees. She ran to the place and then stopped short, with a little cry of surprise. One of the big trees had been partly chopped through, and standing beside it, with an uplifted axe in his hands, was a man made entirely of tin. His head and arms and legs were jointed upon his body, but he stood perfectly motionless, as if he could not stir at all. Dorothy looked at him in amazement, and so",100
TheWonderfulWizardOfOz_partition_dj,TheWonderfulWizardOfOz,fantasy,10016,"give me a heart,” said the Tin Woodman. “Or send me back to Kansas,” said Dorothy. “Then, if you don’t mind, I’ll go with you,” said the Lion, “for my life is simply unbearable without a bit of courage.” “You will be very welcome,” answered Dorothy, “for you will help to keep away the other wild beasts. It seems to me they must be more cowardly than you are if they allow you to scare them so easily.” “They really are,” said the Lion, “but that doesn’t make me any braver, and as long as I know myself to be",100
TheWonderfulWizardOfOz_partition_dk,TheWonderfulWizardOfOz,fantasy,10484,"course I needn’t mind so much.” Chapter VII The Journey to the Great Oz They were obliged to camp out that night under a large tree in the forest, for there were no houses near. The tree made a good, thick covering to protect them from the dew, and the Tin Woodman chopped a great pile of wood with his axe and Dorothy built a splendid fire that warmed her and made her feel less lonely. She and Toto ate the last of their bread, and now she did not know what they would do for breakfast. “If you wish,”",100
TheWonderfulWizardOfOz_partition_dl,TheWonderfulWizardOfOz,fantasy,27666,"happens that we are three times the slaves of the owner of the Golden Cap, whosoever he may be.” “And what became of them?” asked Dorothy, who had been greatly interested in the story. “Quelala being the first owner of the Golden Cap,” replied the Monkey, “he was the first to lay his wishes upon us. As his bride could not bear the sight of us, he called us all to him in the forest after he had married her and ordered us always to keep where she could never again set eyes on a Winged Monkey, which we were",100
TheWonderfulWizardOfOz_partition_dm,TheWonderfulWizardOfOz,fantasy,39086,"my whole life in the farmer’s cornfield.” “And I should not have had my lovely heart,” said the Tin Woodman. “I might have stood and rusted in the forest till the end of the world.” “And I should have lived a coward forever,” declared the Lion, “and no beast in all the forest would have had a good word to say to me.” “This is all true,” said Dorothy, “and I am glad I was of use to these good friends. But now that each of them has had what he most desired, and each is happy in having a",100
TheWonderfulWizardOfOz_partition_dn,TheWonderfulWizardOfOz,fantasy,4163,"Dorothy was tired with her long walk and began to wonder where she should pass the night, she came to a house rather larger than the rest. On the green lawn before it many men and women were dancing. Five little fiddlers played as loudly as possible, and the people were laughing and singing, while a big table near by was loaded with delicious fruits and nuts, pies and cakes, and many other good things to eat. The people greeted Dorothy kindly, and invited her to supper and to pass the night with them; for this was the home of",100
TheWonderfulWizardOfOz_partition_do,TheWonderfulWizardOfOz,fantasy,25216,"into shape again, and solder him together where he is broken?” The tinsmiths looked the Woodman over carefully and then answered that they thought they could mend him so he would be as good as ever. So they set to work in one of the big yellow rooms of the castle and worked for three days and four nights, hammering and twisting and bending and soldering and polishing and pounding at the legs and body and head of the Tin Woodman, until at last he was straightened out into his old form, and his joints worked as well as ever.",100
TheWonderfulWizardOfOz_partition_dp,TheWonderfulWizardOfOz,fantasy,25009,"So they called the yellow Winkies and asked them if they would help to rescue their friends, and the Winkies said that they would be delighted to do all in their power for Dorothy, who had set them free from bondage. So she chose a number of the Winkies who looked as if they knew the most, and they all started away. They traveled that day and part of the next until they came to the rocky plain where the Tin Woodman lay, all battered and bent. His axe was near him, but the blade was rusted and the handle",100
TheWonderfulWizardOfOz_partition_dq,TheWonderfulWizardOfOz,fantasy,39052,"could have gone back to your Aunt Em the very first day you came to this country.” “But then I should not have had my wonderful brains!” cried the Scarecrow. “I might have passed my whole life in the farmer’s cornfield.” “And I should not have had my lovely heart,” said the Tin Woodman. “I might have stood and rusted in the forest till the end of the world.” “And I should have lived a coward forever,” declared the Lion, “and no beast in all the forest would have had a good word to say to me.” “This is all",100
TheWonderfulWizardOfOz_partition_dr,TheWonderfulWizardOfOz,fantasy,30674,"him, would find a way to send her back to Kansas, and if he did she was willing to forgive him everything. Chapter XVI The Magic Art of the Great Humbug Next morning the Scarecrow said to his friends: “Congratulate me. I am going to Oz to get my brains at last. When I return I shall be as other men are.” “I have always liked you as you were,” said Dorothy simply. “It is kind of you to like a Scarecrow,” he replied. “But surely you will think more of me when you hear the splendid thoughts my new",100
TheWonderfulWizardOfOz_partition_ds,TheWonderfulWizardOfOz,fantasy,34676,"up to another tree, as he spoke, but its branches immediately seized him and tossed him back again. “This is strange,” exclaimed Dorothy. “What shall we do?” “The trees seem to have made up their minds to fight us, and stop our journey,” remarked the Lion. “I believe I will try it myself,” said the Woodman, and shouldering his axe, he marched up to the first tree that had handled the Scarecrow so roughly. When a big branch bent down to seize him the Woodman chopped at it so fiercely that he cut it in two. At once the tree",100
TheWonderfulWizardOfOz_partition_dt,TheWonderfulWizardOfOz,fantasy,16476,"real Oz is, when he is in his own form, no living person can tell.” “That is very strange,” said Dorothy, “but we must try, in some way, to see him, or we shall have made our journey for nothing.” “Why do you wish to see the terrible Oz?” asked the man. “I want him to give me some brains,” said the Scarecrow eagerly. “Oh, Oz could do that easily enough,” declared the man. “He has more brains than he needs.” “And I want him to give me a heart,” said the Tin Woodman. “That will not trouble him,” continued",100
TheWonderfulWizardOfOz_partition_du,TheWonderfulWizardOfOz,fantasy,36256,"pretty. Of course that is all that is expected of us when we are on mantels and cabinets and drawing-room tables, but our lives are much pleasanter here in our own country.” “I would not make you unhappy for all the world!” exclaimed Dorothy. “So I’ll just say good-bye.” “Good-bye,” replied the Princess. They walked carefully through the china country. The little animals and all the people scampered out of their way, fearing the strangers would break them, and after an hour or so the travelers reached the other side of the country and came to another china wall. It",100
TheWonderfulWizardOfOz_partition_dv,TheWonderfulWizardOfOz,fantasy,752,"upon her heart whenever Dorothy’s merry voice reached her ears; and she still looked at the little girl with wonder that she could find anything to laugh at. Uncle Henry never laughed. He worked hard from morning till night and did not know what joy was. He was gray also, from his long beard to his rough boots, and he looked stern and solemn, and rarely spoke. It was Toto that made Dorothy laugh, and saved her from growing as gray as her other surroundings. Toto was not gray; he was a little black dog, with long silky hair and",100
TheWonderfulWizardOfOz_partition_dw,TheWonderfulWizardOfOz,fantasy,7507,"gave a sigh of satisfaction and lowered his axe, which he leaned against the tree. “This is a great comfort,” he said. “I have been holding that axe in the air ever since I rusted, and I’m glad to be able to put it down at last. Now, if you will oil the joints of my legs, I shall be all right once more.” So they oiled his legs until he could move them freely; and he thanked them again and again for his release, for he seemed a very polite creature, and very grateful. “I might have stood there",100
TheWonderfulWizardOfOz_partition_dx,TheWonderfulWizardOfOz,fantasy,35190,"came up, and immediately began to bark, but Dorothy made him be still. The Lion climbed the ladder next, and the Tin Woodman came last; but both of them cried, “Oh, my!” as soon as they looked over the wall. When they were all sitting in a row on the top of the wall, they looked down and saw a strange sight. Before them was a great stretch of country having a floor as smooth and shining and white as the bottom of a big platter. Scattered around were many houses made entirely of china and painted in the brightest",100
TheWonderfulWizardOfOz_partition_dy,TheWonderfulWizardOfOz,fantasy,17486,"City, so she said nothing. Then the green man fitted spectacles for the Scarecrow and the Tin Woodman and the Lion, and even on little Toto; and all were locked fast with the key. Then the Guardian of the Gates put on his own glasses and told them he was ready to show them to the Palace. Taking a big golden key from a peg on the wall, he opened another gate, and they all followed him through the portal into the streets of the Emerald City. Chapter XI The Wonderful City of Oz Even with eyes protected by the",100
TheWonderfulWizardOfOz_partition_dz,TheWonderfulWizardOfOz,fantasy,22293,"to the Woodman, “and the bees cannot sting them.” This the Woodman did, and as Dorothy lay close beside the Lion and held Toto in her arms, the straw covered them entirely. The bees came and found no one but the Woodman to sting, so they flew at him and broke off all their stings against the tin, without hurting the Woodman at all. And as bees cannot live when their stings are broken that was the end of the black bees, and they lay scattered thick about the Woodman, like little heaps of fine coal. Then Dorothy and the",100
TheWonderfulWizardOfOz_partition_ea,TheWonderfulWizardOfOz,fantasy,7310,"answered the tin man, “I did. I’ve been groaning for more than a year, and no one has ever heard me before or come to help me.” “What can I do for you?” she inquired softly, for she was moved by the sad voice in which the man spoke. “Get an oil-can and oil my joints,” he answered. “They are rusted so badly that I cannot move them at all; if I am well oiled I shall soon be all right again. You will find an oil-can on a shelf in my cottage.” Dorothy at once ran back to the",100
TheWonderfulWizardOfOz_partition_eb,TheWonderfulWizardOfOz,fantasy,19234,"weak; because you are a Great Wizard and I am only a little girl.” “But you were strong enough to kill the Wicked Witch of the East,” said Oz. “That just happened,” returned Dorothy simply; “I could not help it.” “Well,” said the Head, “I will give you my answer. You have no right to expect me to send you back to Kansas unless you do something for me in return. In this country everyone must pay for everything he gets. If you wish me to use my magic power to send you home again you must do something for",100
TheWonderfulWizardOfOz_partition_ec,TheWonderfulWizardOfOz,fantasy,28492,"they looked about and saw no one at all in the room. They kept close to the door and closer to one another, for the stillness of the empty room was more dreadful than any of the forms they had seen Oz take. Presently they heard a solemn Voice, that seemed to come from somewhere near the top of the great dome, and it said: “I am Oz, the Great and Terrible. Why do you seek me?” They looked again in every part of the room, and then, seeing no one, Dorothy asked, “Where are you?” “I am everywhere,” answered",100
TheWonderfulWizardOfOz_partition_ed,TheWonderfulWizardOfOz,fantasy,10365,"“to look where I step. For if I should kill another bug or beetle I should surely cry again, and crying rusts my jaws so that I cannot speak.” Thereafter he walked very carefully, with his eyes on the road, and when he saw a tiny ant toiling by he would step over it, so as not to harm it. The Tin Woodman knew very well he had no heart, and therefore he took great care never to be cruel or unkind to anything. “You people with hearts,” he said, “have something to guide you, and need never do wrong;",100
TheWonderfulWizardOfOz_partition_ee,TheWonderfulWizardOfOz,fantasy,29735,"the midst of a strange people, who, seeing me come from the clouds, thought I was a great Wizard. Of course I let them think so, because they were afraid of me, and promised to do anything I wished them to. “Just to amuse myself, and keep the good people busy, I ordered them to build this City, and my Palace; and they did it all willingly and well. Then I thought, as the country was so green and beautiful, I would call it the Emerald City; and to make the name fit better I put green spectacles on all",100
TheWonderfulWizardOfOz_partition_ef,TheWonderfulWizardOfOz,fantasy,212,"stories fantastic, marvelous and manifestly unreal. The winged fairies of Grimm and Andersen have brought more happiness to childish hearts than all other human creations. Yet the old time fairy tale, having served for generations, may now be classed as “historical” in the children’s library; for the time has come for a series of newer “wonder tales” in which the stereotyped genie, dwarf and fairy are eliminated, together with all the horrible and blood-curdling incidents devised by their authors to point a fearsome moral to each tale. Modern education includes morality; therefore the modern child seeks only entertainment in its",100
TheWonderfulWizardOfOz_partition_eg,TheWonderfulWizardOfOz,fantasy,17261,"him from curiosity, he is most terrible, and few have ever dared ask to see his face. I am the Guardian of the Gates, and since you demand to see the Great Oz I must take you to his Palace. But first you must put on the spectacles.” “Why?” asked Dorothy. “Because if you did not wear spectacles the brightness and glory of the Emerald City would blind you. Even those who live in the City must wear spectacles night and day. They are all locked on, for Oz so ordered it when the City was first built, and I",100
TheWonderfulWizardOfOz_partition_eh,TheWonderfulWizardOfOz,fantasy,32806,"when she thought it all over she was glad she had not gone up in a balloon. And she also felt sorry at losing Oz, and so did her companions. The Tin Woodman came to her and said: “Truly I should be ungrateful if I failed to mourn for the man who gave me my lovely heart. I should like to cry a little because Oz is gone, if you will kindly wipe away my tears, so that I shall not rust.” “With pleasure,” she answered, and brought a towel at once. Then the Tin Woodman wept for several minutes,",100
TheWonderfulWizardOfOz_partition_ei,TheWonderfulWizardOfOz,fantasy,11708,"said the Cowardly Lion, beginning to tremble. “Quick!” cried the Scarecrow. “Let us cross over.” So Dorothy went first, holding Toto in her arms, the Tin Woodman followed, and the Scarecrow came next. The Lion, although he was certainly afraid, turned to face the Kalidahs, and then he gave so loud and terrible a roar that Dorothy screamed and the Scarecrow fell over backward, while even the fierce beasts stopped short and looked at him in surprise. But, seeing they were bigger than the Lion, and remembering that there were two of them and only one of him, the Kalidahs",100
TheWonderfulWizardOfOz_partition_ej,TheWonderfulWizardOfOz,fantasy,33271,"Winged Monkeys flew in through the open window and stood beside her. “This is the second time you have called us,” said the Monkey King, bowing before the little girl. “What do you wish?” “I want you to fly with me to Kansas,” said Dorothy. But the Monkey King shook his head. “That cannot be done,” he said. “We belong to this country alone, and cannot leave it. There has never been a Winged Monkey in Kansas yet, and I suppose there never will be, for they don’t belong there. We shall be glad to serve you in any way",100
TheWonderfulWizardOfOz_partition_ek,TheWonderfulWizardOfOz,fantasy,6973,"in his corner, waiting for her. “We must go and search for water,” she said to him. “Why do you want water?” he asked. “To wash my face clean after the dust of the road, and to drink, so the dry bread will not stick in my throat.” “It must be inconvenient to be made of flesh,” said the Scarecrow thoughtfully, “for you must sleep, and eat and drink. However, you have brains, and it is worth a lot of bother to be able to think properly.” They left the cottage and walked through the trees until they found a",100
TheWonderfulWizardOfOz_partition_el,TheWonderfulWizardOfOz,fantasy,19558,"Tin Woodman were waiting to hear what Oz had said to her. “There is no hope for me,” she said sadly, “for Oz will not send me home until I have killed the Wicked Witch of the West; and that I can never do.” Her friends were sorry, but could do nothing to help her; so Dorothy went to her own room and lay down on the bed and cried herself to sleep. The next morning the soldier with the green whiskers came to the Scarecrow and said: “Come with me, for Oz has sent for you.” So the Scarecrow",100
TheWonderfulWizardOfOz_partition_em,TheWonderfulWizardOfOz,fantasy,33270,"of Winged Monkeys flew in through the open window and stood beside her. “This is the second time you have called us,” said the Monkey King, bowing before the little girl. “What do you wish?” “I want you to fly with me to Kansas,” said Dorothy. But the Monkey King shook his head. “That cannot be done,” he said. “We belong to this country alone, and cannot leave it. There has never been a Winged Monkey in Kansas yet, and I suppose there never will be, for they don’t belong there. We shall be glad to serve you in any",100
TheWonderfulWizardOfOz_partition_en,TheWonderfulWizardOfOz,fantasy,13035,"had they not felt so sorry for the poor Scarecrow, they could have been very happy. They walked along as fast as they could, Dorothy only stopping once to pick a beautiful flower; and after a time the Tin Woodman cried out: “Look!” Then they all looked at the river and saw the Scarecrow perched upon his pole in the middle of the water, looking very lonely and sad. “What can we do to save him?” asked Dorothy. The Lion and the Woodman both shook their heads, for they did not know. So they sat down upon the bank and",100
TheWonderfulWizardOfOz_partition_eo,TheWonderfulWizardOfOz,fantasy,24504,"not,” retorted the Witch, “for it is now my shoe, and not yours.” “You are a wicked creature!” cried Dorothy. “You have no right to take my shoe from me.” “I shall keep it, just the same,” said the Witch, laughing at her, “and someday I shall get the other one from you, too.” This made Dorothy so very angry that she picked up the bucket of water that stood near and dashed it over the Witch, wetting her from head to foot. Instantly the wicked woman gave a loud cry of fear, and then, as Dorothy looked at her",100
TheWonderfulWizardOfOz_partition_ep,TheWonderfulWizardOfOz,fantasy,10587,"“I will go into the forest and kill a deer for you. You can roast it by the fire, since your tastes are so peculiar that you prefer cooked food, and then you will have a very good breakfast.” “Don’t! Please don’t,” begged the Tin Woodman. “I should certainly weep if you killed a poor deer, and then my jaws would rust again.” But the Lion went away into the forest and found his own supper, and no one ever knew what it was, for he didn’t mention it. And the Scarecrow found a tree full of nuts and filled",100
TheWonderfulWizardOfOz_partition_eq,TheWonderfulWizardOfOz,fantasy,35348,"in this queer country. There were milkmaids and shepherdesses, with brightly colored bodices and golden spots all over their gowns; and princesses with most gorgeous frocks of silver and gold and purple; and shepherds dressed in knee breeches with pink and yellow and blue stripes down them, and golden buckles on their shoes; and princes with jeweled crowns upon their heads, wearing ermine robes and satin doublets; and funny clowns in ruffled gowns, with round red spots upon their cheeks and tall, pointed caps. And, strangest of all, these people were all made of china, even to their clothes, and",100
TheWonderfulWizardOfOz_partition_er,TheWonderfulWizardOfOz,fantasy,34757,"seize him the Woodman chopped at it so fiercely that he cut it in two. At once the tree began shaking all its branches as if in pain, and the Tin Woodman passed safely under it. “Come on!” he shouted to the others. “Be quick!” They all ran forward and passed under the tree without injury, except Toto, who was caught by a small branch and shaken until he howled. But the Woodman promptly chopped off the branch and set the little dog free. The other trees of the forest did nothing to keep them back, so they made up",100
TheWonderfulWizardOfOz_partition_es,TheWonderfulWizardOfOz,fantasy,37,"III. How Dorothy Saved the Scarecrow Chapter IV. The Road Through the Forest Chapter V. The Rescue of the Tin Woodman Chapter VI. The Cowardly Lion Chapter VII. The Journey to the Great Oz Chapter VIII. The Deadly Poppy Field Chapter IX. The Queen of the Field Mice Chapter X. The Guardian of the Gates Chapter XI. The Emerald City of Oz Chapter XII. The Search for the Wicked Witch Chapter XIII. The Rescue Chapter XIV. The Winged Monkeys Chapter XV. The Discovery of Oz, the Terrible Chapter XVI. The Magic Art of the Great Humbug Chapter XVII. How the",100
TheWonderfulWizardOfOz_partition_et,TheWonderfulWizardOfOz,fantasy,39252,"to knock the heels together three times and command the shoes to carry you wherever you wish to go.” “If that is so,” said the child joyfully, “I will ask them to carry me back to Kansas at once.” She threw her arms around the Lion’s neck and kissed him, patting his big head tenderly. Then she kissed the Tin Woodman, who was weeping in a way most dangerous to his joints. But she hugged the soft, stuffed body of the Scarecrow in her arms instead of kissing his painted face, and found she was crying herself at this sorrowful",100
TheWonderfulWizardOfOz_partition_eu,TheWonderfulWizardOfOz,fantasy,21243,"to the Wicked Witch of the West?” asked Dorothy. “There is no road,” answered the Guardian of the Gates. “No one ever wishes to go that way.” “How, then, are we to find her?” inquired the girl. “That will be easy,” replied the man, “for when she knows you are in the country of the Winkies she will find you, and make you all her slaves.” “Perhaps not,” said the Scarecrow, “for we mean to destroy her.” “Oh, that is different,” said the Guardian of the Gates. “No one has ever destroyed her before, so I naturally thought she would",100
TheWonderfulWizardOfOz_partition_ev,TheWonderfulWizardOfOz,fantasy,32021,"“But there is another way to make it float, which is to fill it with hot air. Hot air isn’t as good as gas, for if the air should get cold the balloon would come down in the desert, and we should be lost.” “We!” exclaimed the girl. “Are you going with me?” “Yes, of course,” replied Oz. “I am tired of being such a humbug. If I should go out of this Palace my people would soon discover I am not a Wizard, and then they would be vexed with me for having deceived them. So I have to",100
